wav_path,transcript,duration
common_voice_hy-AM_39991625.wav,դիսը մարզում է թեյլորվիլլյան պատանեկան ֆուտբոլը,4.32
common_voice_hy-AM_39991626.wav,ծնողական սերը անհնար է առանց ընտանիքի գոյության,4.5
common_voice_hy-AM_39991630.wav,նա դարձել է առաջին դերասանուհին ով գրանցվել է իրենց պիտակում,5.076
common_voice_hy-AM_39991632.wav,խմբագիրն այս անգամ ոչ մի ուշադրություն չդարձրեց նրա վրա,4.86
common_voice_hy-AM_39991635.wav,վճարվող մեծ ռազմատուգանքը խոչընդոտում է տնտեսության զարգացմանը,5.328
common_voice_hy-AM_39991636.wav,սոցիալիստական երկրներում սուբսիդիա չի կիրառվում,4.248
common_voice_hy-AM_39991637.wav,գտնվում է գանգի հիմքի պարանոցի վեցերորդ ողի մակարդակում,5.4
common_voice_hy-AM_39991638.wav,կլիման բարեխառն է տաք ու առողջարար,3.636
common_voice_hy-AM_39991651.wav,դրանք հաճախ ֆինանսավորվում էին կայսրության դրամաշնորհներից,4.968
common_voice_hy-AM_39991652.wav,որոշ քարերի հետ տեղադրում են սերունդներին ուղղված գրություններ,5.256
common_voice_hy-AM_39991659.wav,երկրաբանական կառուցվածքի ձավորումը սկսվել է վերին կավճից,5.4
common_voice_hy-AM_39991671.wav,տասմանիա նահանգի վարչական կենտրոնն է,3.78
common_voice_hy-AM_39991673.wav,օբաման քրիստոնյա է ում կրոնական հայացքները զարգացել են արդեն հասուն տարիքում,6.48
common_voice_hy-AM_39991674.wav,այն պատրաստված է թեթ կտավից բամբակից սինթետիկ մանրաթելերից կամ խառնուրդից,7.128
common_voice_hy-AM_39991685.wav,տիտրերը ցուցադրված են ֆիլմի սկզբում,3.528
common_voice_hy-AM_39991690.wav,դրամական միավորն է քենիական շիլլինգը,4.068
common_voice_hy-AM_39991691.wav,նոր համային երանգ հաղորդել այս ուտեստին,4.068
common_voice_hy-AM_39991703.wav,ինտերվալը երաժշտության կարորագույն արտահայտչական տարրն է,4.86
common_voice_hy-AM_39991705.wav,տիեզերք թռչելու համար մարզումների կուրս անցավ ակտիվորեն ներգրավվեց գիտահետազոտական աշխատանքում,7.956
common_voice_hy-AM_39991715.wav,դա եղել է նրա միակ հանդիպումը խաղաշրջանի ընթացքում,4.68
common_voice_hy-AM_39991728.wav,մանեն կանգնած էր բաց լուսամուտի առաջ բարձր ու բարեկազմ նայում էր դեպի դուրս,6.768
common_voice_hy-AM_39991729.wav,նրա պաշտոնական կրոնն է դառնում նոր հիմնադրված զրադաշտականությունը,5.4
common_voice_hy-AM_39991730.wav,նա կանչում է իր տատիկներին պապիկներին,3.708
common_voice_hy-AM_39991734.wav,էլը ունի գերմանական իռլանդական արմատներ,4.428
common_voice_hy-AM_39991743.wav,հեղինեի աչքերը հանկարծ վառվեցին կատաղի վճռականությամբ,4.788
common_voice_hy-AM_39991744.wav,պոկվել էր նրա թրոմբը ընկնելով ուղիղ սրտի վրա,4.356
common_voice_hy-AM_39991746.wav,քաղաքը մի քանի անգամ շրջափակվել է հունգարացիների ավստրացիների կողմից,6.336
common_voice_hy-AM_39991748.wav,հատուկ գործողության արդյունքում հրաձիգը վերացվել է,4.176
common_voice_hy-AM_39991749.wav,թերթերում հրապարակվում է կղզու երկարության կոորդինատը,4.68
common_voice_hy-AM_39991755.wav,իրավաբանական գիտությունների դոկտոր պրոֆեսոր ոստիկանության գնդապետ,5.58
common_voice_hy-AM_39991757.wav,թռչունը խորհրդանշում է շատախոսությունը որ հանգեցնում է չարախոսության դավաճանության,6.516
common_voice_hy-AM_39991759.wav,արքայազնը շատ էր փնտրել բայց չէր գտել իր երազած արքայադստերը,5.508
common_voice_hy-AM_39991760.wav,նա հրաժեշտ է տալիս բոլորին ուղորվում է դեպի հարավ,4.788
common_voice_hy-AM_39991761.wav,սակայն որոշ ժամանակ անց կայքը սնանկանում է,3.996
common_voice_hy-AM_39991765.wav,նա կհանդիպի շատ սպառնալիքների ինչպես անկարոր այնպես էլ կյանքի համար վտանգավոր,6.66
common_voice_hy-AM_39991768.wav,իսկ բողազ նշանակում է նեղուց,3.348
common_voice_hy-AM_39991769.wav,քարանձավը հանրության համար բացվել է հայտնաբերումից մեկ տարի հետո,5.436
common_voice_hy-AM_39991770.wav,հեղինակել է գիտական մենագրություններ պատմվածքներ,4.5
common_voice_hy-AM_39991772.wav,թատրոնի ուղին հարթ չի ընթացել թե ստեղծագործական թե կազմակերպչական առումով,5.94
common_voice_hy-AM_39991785.wav,ինչ ներուժ ունենք ներդաշնակ ընթանալու,3.456
common_voice_hy-AM_39991788.wav,դարձել է մոլի կրոնավոր,2.916
common_voice_hy-AM_39999869.wav,նախնական կրթությունը ստացել է գյուղական դպրոցում երկու դասարան,5.868
common_voice_hy-AM_39999912.wav,նրա կարծիքով այս ամենը ապագա ֆիլմին կտա առանձնահատուկ համոզչություն,5.508
common_voice_hy-AM_39999913.wav,դրա պատճառը շատ պարզ է,2.88
common_voice_hy-AM_39999966.wav,դեռս մարդկությունը ոչ մի տիեզերական գաղութ չի կառուցել,4.788
common_voice_hy-AM_39999990.wav,տարբերվում էին նա բարբառով,3.096
common_voice_hy-AM_40000014.wav,ստացած է բժշկական կրթութիւն եւ որպէս բժիշկ աշխատած,4.716
common_voice_hy-AM_40000015.wav,սակայն առաջին հերթին նա հայտնի է որպես պատմվածքների ու վեպերի հեղինակ,5.796
common_voice_hy-AM_40000045.wav,հիմա ժամը քանիսն է,2.7
common_voice_hy-AM_40000047.wav,գրել սկսել է դեռ քոլեջում սովորելու ժամանակ,3.96
common_voice_hy-AM_40000048.wav,գյուղում արգելված է ավտոմոբիլային երթեկությունը,4.176
common_voice_hy-AM_40000071.wav,ռեժիմը բավական խիստ է ունի մեծ վարարումներ,3.888
common_voice_hy-AM_40000096.wav,մարտական գործողություններին չի մասնակցել,3.528
common_voice_hy-AM_40000100.wav,խաղը հետախուզային արկածային բնույթի է,3.888
common_voice_hy-AM_40000141.wav,ունի ֆիզիկական լավ հատկություններ,3.096
common_voice_hy-AM_40000142.wav,ավելի ուշ զույգը երեխա է ունեցել,3.276
common_voice_hy-AM_40000144.wav,էմման լռում էր,2.196
common_voice_hy-AM_40000145.wav,աչքի բիբն ուղղահայաց է,3.06
common_voice_hy-AM_40000187.wav,տղային բռնել են ոստիկանները ոչ սթափ վիճակում մեքենա վարելուց,5.076
common_voice_hy-AM_40000199.wav,քաղաքում աճում է ցորեն գարի խաղող,3.708
common_voice_hy-AM_40000200.wav,խաչը հենված է եռանկյունաձ ռոմբի վրա,3.888
common_voice_hy-AM_40000201.wav,կապադովկիայի պատմությունը ներառում է բավականին երկար ժամանակաշրջան,5.58
common_voice_hy-AM_40000203.wav,հետո ես իմացա որ նա դեռ չորս օր պառկել է,4.176
common_voice_hy-AM_40000234.wav,հռչակագրում սահմանվում են նա դրա ընդունման նպատակները,4.716
common_voice_hy-AM_40000266.wav,խոսքն այստեղ առհասարակ մարդու անձնական ազատության մասին է,4.536
common_voice_hy-AM_40000270.wav,ափի երկայքնով պահպանվել են հեթանոսական գերեզմանների հետքեր սուրբ քարեր այլն,6.696
common_voice_hy-AM_40000272.wav,դիրքը լեռնային է ունի գեղատեսիլ բնություն պտղատուներով հայտնի անտառներ,5.616
common_voice_hy-AM_40000274.wav,վանքը եղել է եպիսկոպոսանիստ հաստատություն ունեցել է մեծ թվով միաբաններ,5.94
common_voice_hy-AM_40000340.wav,ծուղակ հարսի համար ֆիլմի հատված նկարահանվել է այս ամրոցում,4.716
common_voice_hy-AM_40000366.wav,ես ներողություն եմ խնդրում,2.556
common_voice_hy-AM_40000367.wav,նման ամպեր դիտվում են ձմռանը սանա լճի ավազանում,4.428
common_voice_hy-AM_40000370.wav,աշտարակի մոտ գտնվում է քարե ջրամբարը,3.78
common_voice_hy-AM_40000390.wav,անհատական դիետիկ ընտրությունները կարող են լինել առողջարար վնասակար,5.58
common_voice_hy-AM_40000392.wav,կողային լանջերի խաչմերուկներում կան երկու դիտարկման հարթակներ,4.896
common_voice_hy-AM_40000398.wav,դրանից հետո նա որոշել է հեռանալ բռնցքամարտից,4.068
common_voice_hy-AM_40000433.wav,կարելի է ձակերպել նա որպես մարմնի կողմից ազդող ուժը հենարանի վրա,5.436
common_voice_hy-AM_40000435.wav,եղել է նա գեղագիր ու բանաստեղծ,3.348
common_voice_hy-AM_40000436.wav,պատմվածքներ գրել սկսել է դեռ սովորելու ընթացքում,4.32
common_voice_hy-AM_40000478.wav,նա վերափոխել է մեղեդու ամբողջ ներդաշնակ կառուցվածքը,4.608
common_voice_hy-AM_40000514.wav,շինությունների հստակ գծերը հեղինակը պատկերել է լուսավորության խաղով,5.256
common_voice_hy-AM_40000515.wav,հատուկ ցուցադրությունների համար անհրաժեշտ է լրացուցիչ մուտքի տոմս,5.076
common_voice_hy-AM_40000517.wav,ինչ կլիներ գարունը եթե թռչուններ չլինեին,3.888
