path,sentence
common_voice_hy-AM_39472682.wav,Իրանահայ գաղութը խիստ նոսրանում է վերջին տարիներին։
common_voice_hy-AM_39472684.wav,Բրիգադի միջուկը կազմում են՝ երկու հրաձգային գումարտակները։
common_voice_hy-AM_39472686.wav,"- Այսինքն զգում ես, որ խելոք աղջիկ է, որովհետև կարծում եմ, նրա խելքը դեռ չես չափել:"
common_voice_hy-AM_39472687.wav,Մասնագիտությամբ նա վարորդ է։
common_voice_hy-AM_39472693.wav,"Բնակչությունն զբաղվում է անասնապահությամբ, կարտոֆիլի և հացահատիկների մշակությամբ։"
common_voice_hy-AM_39472694.wav,Գերակշռում է քաղաքային բնակչությունը։
common_voice_hy-AM_39472695.wav,Դրանից հետո կայանը կրկին կարթնանա։
common_voice_hy-AM_39472697.wav,"Արհեստական լեզուներ, անհատների կողմից ստեղծված լեզուներ։"
common_voice_hy-AM_39472707.wav,Բնակավայրի տնտեսության հիմքը կազմում են գյուղատնտեսությունը և զբոսաշրջությունը։
common_voice_hy-AM_39472708.wav,Լեռան խառնարանը ավերված է։
common_voice_hy-AM_39472709.wav,"Կան գորշ ածուխ, լիգնիտ, բոքսիտ, մարմար, հանքային աղբյուրներ։"
common_voice_hy-AM_39472710.wav,"Տարածման վայրերում ունի բավականին բարձր թվաքանակ, որի փոփոխությունները հայտնի չեն։"
common_voice_hy-AM_39472717.wav,Սեմաշկոյի նրբանցքն ավարտվում էր քաղաքային գերեզմանատնով։
common_voice_hy-AM_39472718.wav,"Այս դաժանության նոպան քաղաքակրթությանը, չարին վերջին հրաժեշտի խոսքն էր։"
common_voice_hy-AM_39472719.wav,"Նկարել է ժանրային և մարտական նկարներ, բնանկարներ, դիմանկարներ և նատյուրմորտներ։"
common_voice_hy-AM_39472720.wav,"- Դե՜հ, խոսի՛ր, խոսի՛ր,- անհամբերությամբ վրա տվեց օր."
common_voice_hy-AM_39472721.wav,Համապատասխանում է բույսերի ցեղ կատեգորիային։
common_voice_hy-AM_39472722.wav,"Վայրի խաղողն օգտագործվում է շենքերի ճակատների, պատշգամբների, լոջիաների դեկորատիվ ձևավորման համար։"
common_voice_hy-AM_39472723.wav,Դպրոցի շենքը հենվում է տաճարի պատին։
common_voice_hy-AM_39472724.wav,Պահպանելով պատմվածքի սյուժետային գիծը՝ հեղինակները գիտակցաբար գործողությունը տեղափոխել են մեր օրերը։
common_voice_hy-AM_39472725.wav,Քաղաքում գործում է նույնանուն ֆուտբոլային ակումբ։
common_voice_hy-AM_39473531.wav,Տիրապետում է թուրքերենին և անգլերենին։
common_voice_hy-AM_39473534.wav,"Մեզ են հասել թղթեր, գրություններ և իր ինքնակենսագրությունը։"
common_voice_hy-AM_39473538.wav,"Արտահայտել է խոշոր բուրժուազիայի շահերը, խոչընդոտել է սոցիալական ռեֆորմների անցկացմանը։"
common_voice_hy-AM_39473540.wav,Հարավային մուտքն ունի շեշտված պայտաձև լյունետ։
common_voice_hy-AM_39473565.wav,"Հայկական տարանուններն են՝ կցմծուկ, սամնտրուկ, սանտրուկ, սնդրիկ, սնդրուկ, քրմնցուկ։"
common_voice_hy-AM_39473566.wav,Սակայն միաբանության ներսում դժգոհություն էր հասունանում։
common_voice_hy-AM_39473567.wav,"Փայտե բարձր հարմարանք դահլիճում կամ լսարանում, որտեղից կարդացվում են դասախոսություններ, զեկուցումներ։"
common_voice_hy-AM_39473568.wav,Տեղանքի կլիման ցուրտ է։
common_voice_hy-AM_39473569.wav,"Նա կյանքն անտանելի թշվառություն էր համարում, բայց ինքը փառավորապես օգտվեց այդ կյանքից ամբողջ յոթանասուն տարի:"
common_voice_hy-AM_39473590.wav,"Մենք հարցրեցինք, թե արդյոք նրանք ցանկանում են ստուգել մեր ինքնությունը։"
common_voice_hy-AM_39473591.wav,Ստորև բերված է բաժինների և հավելվածների ցանկը թեմաներով։
common_voice_hy-AM_39473592.wav,"Նկարել է ժանրային նկարներ, բնանկարներ, դիմանկարներ, նատյուրմորտներ։"
common_voice_hy-AM_39473593.wav,"Պնդում են, որ այդ ապուրը ամրապնդում է առնականությունը։"
common_voice_hy-AM_39473594.wav,Նա մանկուց է ցուցաբերել նկարչության ոլորտում ունակություններ։
common_voice_hy-AM_39473620.wav,"Բանն այն էր, որ քաղաքի մոտ առողջարար գետ էր հոսում։"
common_voice_hy-AM_39473621.wav,Բրյուսը համաձայնվում է և նա դառնում է ամենակարող։
common_voice_hy-AM_39473622.wav,"Վարել է արկածներով, ռազմական բախումներվ ու սիրային արկածներով։"
common_voice_hy-AM_39473623.wav,Դիվանագիտական աստիճանները շնորհվում են ցմահ։
common_voice_hy-AM_39473624.wav,Կը թալանուին այնտեղ եղած արժէքաւոր պատմական իրերը։
common_voice_hy-AM_39473730.wav,"Ռեֆլեքսային սինկոպեն բաժանված է երեք տեսակի՝ վազովագալ, իրավիճակային և կարոտիդային սինուս։"
common_voice_hy-AM_39473731.wav,"Ցուցանմուշների մեջ են նկարներ, քանդակներ, կտավներ և այլն։"
common_voice_hy-AM_39473733.wav,Գտնվել և ձերբակալվել է հենց նույն օրը։
common_voice_hy-AM_39473735.wav,Նրա տեմբրը քնարական տենոր էր։
common_voice_hy-AM_39473737.wav,Տեսահոլովակը դրական ընդունելության է արժանացել երաժշտական քննադատների կողմից։
common_voice_hy-AM_39473782.wav,"Մայրը մաթեմատիկայի ուսուցչուհի է, հայրը՝ ռուսաց լեզվի ու գրականության, պատմության։"
common_voice_hy-AM_39473784.wav,Հռոմեական դարաշրջանում դպրոցը կենտրոնանում էր նրա աշխատանքը պահպանելու և պաշտպանելու վրա։
common_voice_hy-AM_39473786.wav,Այն կարևոր արդյունաբերական և քաղաքական կենտրոն է։
common_voice_hy-AM_39473787.wav,Կղզին ունեցել է ծովային հարուստ ավանդույթներ։
common_voice_hy-AM_39473788.wav,Ուզում ես՝ հենց այս երեկո:
common_voice_hy-AM_39473800.wav,- Բայց ինչո՞ւ մինչև հիմա պառկած ես:
common_voice_hy-AM_39473801.wav,Սիամանթոն հայ պոեզիայի ամենաինքնատիպ դեմքերից է։
common_voice_hy-AM_39473803.wav,Ըստ մանկավարժի՝ երեխաներին ավելի շատ հետաքրքում է իրերի ու երևույթների էվոլյուցիան։
common_voice_hy-AM_39473805.wav,Թևս է միայն վնասվել.
common_voice_hy-AM_39473807.wav,"Եղել է լաբորանտ, ասիստենտ։"
common_voice_hy-AM_39473920.wav,Նրանք ծանոթանում են։
common_voice_hy-AM_39473921.wav,Նրա աշխատանքների հիման վրա սկիզբ է առել նոր ուղղություն՝ փորձարարական հնչյունաբանությունը։
common_voice_hy-AM_39473923.wav,Առաջարկվում է նաև էլեկտրոնային ռեսուրսների հասանելիություն։
common_voice_hy-AM_39473925.wav,Նրանց ընտանիքում եղել է ինը երեխա։
common_voice_hy-AM_39473942.wav,Մոդելների դերերում հանդես են եկել մարմնամարզիկներ։
common_voice_hy-AM_39473943.wav,Սոցիալական պարերի ժամանակ հաճախ կատարվում է զույգերի փոխանակում։
common_voice_hy-AM_39473944.wav,Ուղիղ ժամի մեկին ես կվերադառնամ:
common_voice_hy-AM_39473945.wav,Նման բնույթի են ոսկերչական զարդարանքների արձանիկներն ու հարթաքանդակները։
common_voice_hy-AM_39473946.wav,"Զիադեն հայտնի է եղել արաբական գրական շրջանակներում, որտեղ կային բազմաթիվ գրողներ։"
common_voice_hy-AM_39473957.wav,Կիրճերում աճում են թփուտներ։
common_voice_hy-AM_39473958.wav,"Համապատասխանաբար, բացված տուփերն անհրաժեշտ է արագ օգտագործել։"
common_voice_hy-AM_39473959.wav,"Տանիքը հարթ է, դեպի գլխավոր մուտք տանում է լայն սանդուղքը։"
common_voice_hy-AM_39473960.wav,Միևնույն ժամանակ կոլեկտիվը սկսել էր քայլել դեպի իր փլուզում։
common_voice_hy-AM_39473961.wav,Օրինակ՝ բիսեքսուալ նույնականացվող անձը կարող է ունենալ նախասիրություն սեռերից մեկի հանդեպ։
common_voice_hy-AM_39473996.wav,Յուրաքանչյուր մրցաշրջանի ավարտին առավելագույն միավորներ հավաքած ակումբը ստանում է չեմպիոնական տիտղոս։
common_voice_hy-AM_39473997.wav,Այնուհետև սև կատուն անցնում է իր գործին։
common_voice_hy-AM_39473998.wav,Նկարը և նրա սյուժեն ենթարկվել են բազմաթիվ մեկնաբանությունների։
common_voice_hy-AM_39473999.wav,Տեղական փոքր վաճառակետերում և շուկաներում կարելի է ձեռք բերել կենդանի խխունջներ։
common_voice_hy-AM_39474000.wav,Էջմիածնի աշակերտներից և գյուղի բնակիչներից մի քանիսը անհայտանում են։
common_voice_hy-AM_39474065.wav,Դրա համար նա վարձում է կետորսորդական նավ։
common_voice_hy-AM_39474066.wav,Հորիզոնում հայտնվում է ամերիկյան նավ։
